FxCycle,H3K9ac,Caspase3,H3K14ac,phH3_S10,PAX6,H3K27ac,H3K4me3,Total H3,clusterid
3.4776,4.2791,-0.27342,0.32261,0.31992,2.2368,3.2143,4.7558,2.515,NPC/G0_G1
3.875,5.4941,-0.29724,0.69493,0.31916,3.2084,4.6819,5.4575,2.813,NPC/G0_G1
3.5714,5.0603,0.15573,0.4778,0.2533,2.1181,3.8597,5.1767,1.7567,NPC/G0_G1
3.8387,4.3743,-0.10305,0.45518,0.22214,2.3379,2.9493,4.6625,1.2442,NPC/G0_G1
3.3533,4.8022,-0.052061,0.74258,0.31256,2.4803,4.1098,4.7892,1.4201,NPC/G0_G1
3.7274,4.365,-0.16901,0.83599,0.40507,1.9829,3.2695,5.2664,1.4344,NPC/G0_G1
3.5209,3.8444,-0.39129,0.49583,0.41902,2.8388,3.0913,5.145,1.7766,NPC/G0_G1
3.4469,4.3737,-0.062897,0.4525,0.37361,2.4322,3.7096,4.9765,1.6807,NPC/G0_G1
3.8914,4.9528,-0.073321,0.60867,0.15062,2.4978,4.8741,5.3109,2.6141,NPC/G0_G1
3.3139,4.2763,0.068261,0.59402,0.15419,2.1472,3.5951,4.855,0.60194,NPC/G0_G1
3.7488,4.8553,0.081984,0.62391,0.017288,3.339,4.0046,5.2079,1.1754,NPC/G0_G1
3.3708,3.787,0.14382,0.64208,0.094057,2.2164,2.6272,4.7896,0.61793,NPC/G0_G1
3.4656,4.2396,0.50161,0.33042,0.26722,2.6175,3.818,4.696,1.5417,NPC/G0_G1
3.6388,4.399,0.032767,0.51847,0.25852,2.1142,2.8692,4.4363,0.59467,NPC/G0_G1
3.8295,4.3955,-0.1949,0.59267,0.75423,3.445,4.0852,5.1274,1.4692,NPC/G0_G1
3.3507,4.3478,-0.1241,0.64491,0.28063,2.1642,3.8756,4.8041,2.0817,NPC/G0_G1
3.7895,4.284,-0.21687,0.35192,0.29574,2.9495,2.9656,4.8351,1.6654,NPC/G0_G1
3.7155,4.2571,0.2145,0.3763,0.21147,2.073,2.993,4.6843,0.96477,NPC/G0_G1
3.6341,4.4753,-0.16651,0.45689,0.23267,2.5322,3.1063,4.7401,1.1873,NPC/G0_G1
3.4389,4.192,0.16438,0.67316,0.28228,3.3906,3.6862,4.9209,1.5073,NPC/G0_G1
3.5724,4.2612,-0.15965,0.54195,0.35684,1.7589,3.2211,4.9122,1.7792,NPC/G0_G1
3.549,4.0984,0.20761,0.42716,0.23949,2.0449,3.6415,5.2064,2.2373,NPC/G0_G1
3.6761,4.1568,0.16566,0.40991,0.27965,3.231,2.9831,4.7752,1.3736,NPC/G0_G1
3.5029,4.3055,-0.055569,0.56574,0.30978,2.196,3.0128,4.816,1.781,NPC/G0_G1
3.3392,4.1501,-0.20016,0.40277,0.38498,2.6351,2.8499,4.9102,1.4724,NPC/G0_G1
3.8951,4.5204,0.069087,0.55409,0.22073,3.3535,3.3145,4.8511,0.67629,NPC/G0_G1
3.3134,4.4546,-0.036472,0.32122,0.37981,2.0661,3.3194,5.0516,2.1032,NPC/G0_G1
3.3519,4.6945,-0.21343,0.35275,0.60326,3.0231,3.4141,4.8356,2.4367,NPC/G0_G1
3.6104,4.1622,-0.16183,0.68544,0.27794,2.7736,3.2586,5.0391,1.811,NPC/G0_G1
3.4268,3.8621,-0.062539,0.41325,0.06682,1.9655,2.5502,4.8191,1.5134,NPC/G0_G1
3.5977,4.5596,-0.093058,0.23365,0.30162,2.7543,3.2422,4.5682,0.82801,NPC/G0_G1
3.5055,4.502,0.22579,0.54476,0.19249,1.8555,3.6641,4.8983,1.4055,NPC/G0_G1
3.7746,5.2816,-0.33182,0.68205,0.34355,2.7635,4.2005,5.2062,1.7392,NPC/G0_G1
3.2927,4.3743,-0.28292,0.52213,0.63842,3.2898,3.8786,4.8613,1.8447,NPC/G0_G1
3.7336,3.9757,-0.047727,0.49754,0.11185,2.6023,3.0646,4.9401,1.7094,NPC/G0_G1
3.2437,4.2003,0.0084858,0.74341,0.2748,2.301,3.0752,4.6868,0.72785,NPC/G0_G1
3.2526,4.6152,1.5339,0.21935,0.87737,3.5837,4.4019,5.0513,2.6616,NPC/G0_G1
3.4242,3.9132,0.28275,0.46754,0.2467,1.9638,2.6618,4.7517,1.2165,NPC/G0_G1
3.8645,5.3267,-0.17773,0.84079,1.0247,2.9652,4.3417,5.4397,2.471,NPC/G0_G1
3.8157,5.3143,-0.75421,1.0851,0.89857,2.8585,4.4717,5.5126,2.6226,NPC/G0_G1
3.6421,4.5905,0.072014,0.51129,1.0087,2.3778,2.9292,4.6007,1.2506,NPC/G0_G1
3.8915,4.3047,0.018668,0.32775,0.56463,2.6744,3.4307,4.8327,1.6086,NPC/G0_G1
3.6242,4.5297,0.19501,0.22992,0.31852,2.4144,3.4973,4.6307,1.3061,NPC/G0_G1
3.5262,5.0678,0.59414,0.63748,0.21847,2.8651,3.9511,4.7275,0.9228,NPC/G0_G1
3.5717,4.1655,-0.1559,0.48097,0.39394,2.4377,2.9362,4.9782,1.9704,NPC/G0_G1
3.5757,4.5256,-0.0026314,0.6949,0.16888,3.0052,3.875,4.9308,1.5949,NPC/G0_G1
3.5231,5.0653,0.0089965,0.6467,0.14491,2.8498,4.6701,4.9788,1.0708,NPC/G0_G1
3.6789,5.2165,-0.5922,0.81924,0.66575,3.4071,4.6381,5.3537,2.6887,NPC/G0_G1
3.3017,4.2932,0.38858,0.5887,0.37744,2.6831,3.0443,4.5786,1.4479,NPC/G0_G1
3.7108,4.4768,0.065191,0.50509,0.13433,2.4408,3.0167,4.8268,0.949,NPC/G0_G1
2.9807,4.3043,0.20393,0.53532,0.20563,2.0937,2.8491,4.5914,0.87798,NPC/G0_G1
3.8968,5.2587,0.039556,1.3633,0.58385,2.2631,4.8611,5.58,2.1905,NPC/G0_G1
3.0104,4.4608,-0.11522,0.57256,0.051169,2.6904,3.5705,4.791,2.025,NPC/G0_G1
3.5884,4.4332,0.19616,0.44221,0.35523,1.7632,3.3233,5.0113,1.9857,NPC/G0_G1
3.5005,4.8165,0.23918,0.48688,0.029347,3.4287,4.2076,4.9341,1.964,NPC/G0_G1
3.7422,5.1181,-1.0012,1.0825,0.46479,1.6791,4.3412,5.5665,2.5039,NPC/G0_G1
3.6404,4.3364,-0.29005,0.47584,0.37465,2.3678,2.8278,4.7667,1.2066,NPC/G0_G1
3.3374,4.3509,0.24464,0.42629,0.29508,1.723,3.1297,4.814,1.5801,NPC/G0_G1
3.6795,4.3883,0.027809,0.37802,0.24095,3.0396,2.8562,4.7454,1.1926,NPC/G0_G1
3.5579,5.4049,0.37073,0.56792,0.030194,3.3177,4.9889,5.2621,2.636,NPC/G0_G1
3.2426,4.1198,-0.46086,0.38162,0.30362,2.4626,3.4132,5.0152,2.4303,NPC/G0_G1
3.6021,4.4262,0.065814,0.35511,0.18112,2.3238,3.3611,4.9307,1.9859,NPC/G0_G1
3.3284,4.185,0.15442,0.51433,0.26372,1.6746,2.8363,4.8939,1.2595,NPC/G0_G1
3.6269,4.5621,0.16222,0.40148,0.50014,2.8867,3.3329,4.859,1.56,NPC/G0_G1
3.545,4.8086,-0.36241,0.41777,0.48093,3.3136,4.6218,5.0247,1.604,NPC/G0_G1
3.2605,3.4882,4.8577,0.56285,0.41768,2.0203,2.6159,4.8991,1.2152,NPC/G0_G1
3.159,4.2506,-0.025727,0.59878,0.42809,2.1427,3.3969,4.9168,1.9486,NPC/G0_G1
3.4196,5.0929,3.3289,0.85193,0.49391,3.0901,4.1671,5.2579,1.7843,NPC/G0_G1
3.6218,4.1546,-0.35307,0.52016,0.19434,2.264,3.0528,4.7283,1.3515,NPC/G0_G1
3.8251,5.1261,-0.16773,0.67355,0.30179,2.6746,4.0162,4.9285,1.279,NPC/G0_G1
3.2139,4.3608,-0.20731,0.42351,0.42246,2.3847,2.6916,4.6191,0.94101,NPC/G0_G1
3.7283,4.3945,-0.33167,0.58303,0.40858,1.6719,3.2617,5.0138,1.8765,NPC/G0_G1
3.6508,4.1197,0.17194,0.6032,0.10811,2.9861,3.1653,4.8811,1.5937,NPC/G0_G1
3.6818,3.9037,-0.022755,0.64254,0.14939,3.3058,3.2378,5.0863,1.3403,NPC/G0_G1
3.4903,4.8017,-0.1841,0.67561,0.32766,2.9602,4.3666,5.2757,2.7663,NPC/G0_G1
3.2432,4.3149,0.0070921,0.48956,0.25246,2.0262,3.0611,4.779,1.6807,NPC/G0_G1
3.6139,4.629,0.13865,0.49818,-0.00026973,2.7218,3.1863,4.6739,1.4448,NPC/G0_G1
3.8565,4.7413,-0.32932,0.5778,0.26011,2.5318,4.6699,5.1615,1.5448,NPC/G0_G1
3.3266,4.6315,0.35363,0.61794,0.16391,2.5636,3.8352,4.7768,1.8934,NPC/G0_G1
3.2962,4.3912,-0.16066,0.63032,0.46201,2.3874,3.6073,5.095,1.7189,NPC/G0_G1
3.5262,4.0673,0.30919,0.47943,0.45249,2.2322,2.8642,5.0059,1.8323,NPC/G0_G1
3.7815,4.2548,-0.024956,0.53228,0.054499,2.1614,2.9073,4.6324,0.90763,NPC/G0_G1
3.1931,4.1152,0.047226,0.66143,0.035067,2.7232,2.764,4.7859,1.2636,NPC/G0_G1
3.4268,5.0492,-0.11141,1.0067,0.28824,2.3076,3.679,5.1486,2.0396,NPC/G0_G1
3.8972,4.7844,-0.35948,0.76446,0.35203,1.9233,3.8324,5.3248,2.1181,NPC/G0_G1
3.5507,4.2049,0.12037,0.6513,0.25779,2.7868,3.3036,5.0765,0.86324,NPC/G0_G1
3.432,3.7491,-0.089021,0.33994,0.18633,2.1741,2.4948,4.7602,0.81653,NPC/G0_G1
3.5852,4.6084,-0.15599,0.42571,0.33746,2.1492,3.5822,4.7975,0.93756,NPC/G0_G1
3.7105,5.0968,-0.29429,1.0271,0.5265,2.1924,3.3195,5.1437,1.8469,NPC/G0_G1
3.7782,5.3114,-0.0070653,0.79801,0.22638,2.5039,3.4179,5.0713,1.6359,NPC/G0_G1
3.6084,4.6526,-0.14818,0.73429,0.24002,2.5703,4.1928,4.8872,1.8082,NPC/G0_G1
3.5615,3.9684,0.15743,0.3386,0.23839,2.9115,2.9458,4.7453,0.63533,NPC/G0_G1
3.8878,5.2531,0.26961,1.0607,-0.048418,3.2593,3.6255,5.0234,1.3806,NPC/G0_G1
3.4337,3.9148,0.045469,0.21646,0.26266,2.1838,3.4067,4.5196,1.6922,NPC/G0_G1
3.7424,3.6773,0.26376,0.38702,-0.11283,3.8622,2.9773,4.5216,1.3148,NPC/G0_G1
3.304,4.6791,-0.29546,0.49922,0.27998,3.0028,3.7821,4.794,1.0153,NPC/G0_G1
3.8861,4.9049,0.30759,0.67032,0.15514,2.2894,3.5253,4.9357,1.3749,NPC/G0_G1
3.3507,4.579,-0.3405,0.65669,0.24355,3.288,4.4234,5.2935,2.661,NPC/G0_G1
3.2989,4.1906,-0.10656,0.50511,0.25147,2.5802,2.9216,4.6022,0.74728,NPC/G0_G1
3.3311,4.4768,-0.1428,0.57829,0.11965,2.9556,3.3363,4.8537,1.9136,NPC/G0_G1
3.4425,4.3856,-0.2905,0.5928,0.32205,2.8735,4.1459,5.1697,2.5171,NPC/G0_G1
3.8361,4.2342,0.15072,0.45377,0.14336,2.4693,2.842,4.771,1.2316,NPC/G0_G1
3.2189,4.5508,0.025227,0.44777,0.066467,2.7358,3.8132,4.7812,2.2891,NPC/G0_G1
3.4194,4.5431,0.19669,0.63246,0.26062,2.7174,3.0412,4.7988,1.2505,NPC/G0_G1
3.3596,3.8691,0.17228,0.48958,0.31489,2.1432,2.5504,4.7152,1.2126,NPC/G0_G1
3.872,5.6807,-0.078691,0.84219,0.59965,2.8575,4.5667,5.469,2.7252,NPC/G0_G1
3.6998,4.3224,-0.034829,0.40725,-0.050808,3.0788,3.2733,4.5551,0.47254,NPC/G0_G1
3.8766,3.9981,-0.37377,0.61445,0.42477,2.7058,3.0313,4.8777,1.5203,NPC/G0_G1
3.3839,4.139,-0.83726,0.44912,0.50703,2.7064,4.4087,5.5019,2.502,NPC/G0_G1
3.7715,3.9884,0.030718,0.51283,0.035848,2.7522,2.8193,4.7133,1.1982,NPC/G0_G1
3.2954,4.0414,-0.060472,0.49455,0.42172,2.7674,2.7813,4.8191,1.1793,NPC/G0_G1
3.6945,4.2516,0.13037,0.27012,0.13149,2.657,2.9285,4.52,0.94968,NPC/G0_G1
3.3964,4.1726,0.090199,0.69463,0.23575,2.7447,3.4369,4.799,0.86108,NPC/G0_G1
3.4729,4.4428,-0.3616,0.27631,0.42219,2.5445,3.5604,4.8173,2.8907,NPC/G0_G1
3.8839,4.6743,-0.41389,0.64985,0.40597,2.8576,3.3248,5.0518,1.6397,NPC/G0_G1
3.617,4.2778,0.16926,0.40854,0.5815,3.1576,3.3098,4.9186,2.2225,NPC/G0_G1
3.687,4.0293,0.0079938,0.60644,-0.025902,2.2809,2.9219,4.7049,1.5666,NPC/G0_G1
3.7225,4.6764,-0.03928,0.61637,0.28798,2.2557,3.7921,5.1647,1.8954,NPC/G0_G1
3.8206,5.2154,-0.539,0.71132,0.28134,3.299,5.1963,5.4029,2.0549,NPC/G0_G1
3.7023,4.5248,0.081696,0.50121,0.049209,2.4818,2.9506,4.6507,0.9744,NPC/G0_G1
3.4282,4.4049,0.17039,0.59011,0.098183,2.5211,3.6743,4.9483,1.9209,NPC/G0_G1
3.6743,2.167,5.2287,0.21189,0.29467,1.7585,1.8973,4.2789,0.91958,NPC/G0_G1
3.1965,4.4448,-0.30341,0.65266,0.24976,2.5719,3.5773,4.7564,1.8951,NPC/G0_G1
3.3239,4.237,-0.19474,0.28877,0.15906,2.2057,2.5828,4.4776,0.66185,NPC/G0_G1
3.4646,4.4986,0.28078,0.56831,0.20171,2.0729,3.4648,4.714,1.4641,NPC/G0_G1
3.6109,4.4017,-0.074489,0.47502,0.0764,2.9434,3.9957,4.7753,1.5088,NPC/G0_G1
3.5138,4.2018,-0.013783,0.36977,0.23485,2.377,2.8033,4.5525,1.3377,NPC/G0_G1
3.4636,4.1131,-0.032727,0.61529,0.355,2.2908,2.9264,5.0267,1.5066,NPC/G0_G1
3.6461,4.5955,0.13457,0.53247,-0.089855,2.6634,3.5733,4.8488,1.6288,NPC/G0_G1
3.2932,4.8065,0.020489,0.61231,0.58659,3.3227,4.0706,5.0088,1.8139,NPC/G0_G1
3.5108,4.293,0.10135,0.36328,0.45182,2.7312,3.0228,4.4123,1.7667,NPC/G0_G1
3.6899,4.5075,0.48348,0.52498,0.16455,2.711,3.2666,4.7954,1.0897,NPC/G0_G1
3.7646,5.2797,-0.0013125,0.87749,0.63981,3.7568,5.1313,5.5732,2.5878,NPC/G0_G1
3.0903,3.8401,-0.1572,0.4972,0.33889,2.0057,2.9999,4.8167,0.7413,NPC/G0_G1
3.7089,4.2031,-0.25198,0.6072,0.30305,1.8908,2.795,4.7997,1.3651,NPC/G0_G1
3.4444,4.3831,-0.11633,0.54271,0.18991,2.5503,3.641,5.0533,1.9411,NPC/G0_G1
3.5471,4.815,0.32675,0.79029,0.28786,2.9165,4.0994,5.2214,1.832,NPC/G0_G1
3.0741,4.333,-0.14399,0.74447,0.17403,2.0111,2.7836,4.705,1.69,NPC/G0_G1
3.6538,4.435,-0.29498,0.72859,0.18457,2.8875,4.0181,4.9605,2.0437,NPC/G0_G1
3.7349,4.1524,0.18917,0.61503,0.080797,2.7779,3.0681,4.9885,1.3848,NPC/G0_G1
3.6756,3.9576,-0.013528,0.39477,0.34919,2.7243,2.94,4.9472,1.7132,NPC/G0_G1
3.4134,4.6499,0.30365,0.79015,-0.028757,3.1232,4.021,4.7524,1.8859,NPC/G0_G1
3.5478,5.3899,-0.14355,0.63057,0.32762,2.268,4.1962,5.1086,1.4116,NPC/G0_G1
3.8431,5.4842,0.53782,1.3329,0.45883,3.4975,4.8991,5.6411,2.1469,NPC/G0_G1
3.7912,5.0781,-0.095692,0.91558,0.45655,2.6886,4.35,5.4605,2.2332,NPC/G0_G1
3.759,4.9047,0.13057,0.47238,-0.0035713,3.5771,4.3715,5.0644,2.141,NPC/G0_G1
3.4482,4.3083,0.14889,0.50669,0.14337,2.7048,4.1984,5.309,2.5193,NPC/G0_G1
3.8426,4.9298,1.0701,0.74547,0.1737,2.5913,3.0345,5.0345,1.2402,NPC/G0_G1
3.4699,4.0442,-0.042504,0.59609,0.091237,2.213,3.5542,4.8997,1.6591,NPC/G0_G1
3.6371,4.6203,-0.012934,0.62096,0.76486,2.7954,3.6329,5.1086,1.5463,NPC/G0_G1
3.3757,4.3759,-0.096141,0.51644,0.17551,2.1419,3.1224,4.9021,1.6024,NPC/G0_G1
3.3075,4.3416,-0.16239,0.49808,0.14468,2.3045,2.9857,4.596,1.0926,NPC/G0_G1
3.6785,4.6053,0.10766,0.73566,0.16985,2.4597,4.353,5.1606,1.9014,NPC/G0_G1
3.5149,4.1511,-0.16892,0.26999,0.15628,2.2042,2.9379,4.7897,1.3902,NPC/G0_G1
3.818,4.8992,0.097582,0.72713,0.1085,2.4097,3.6083,5.0382,1.5251,NPC/G0_G1
3.7752,4.3692,0.011149,0.55957,0.13349,2.3051,2.657,4.5728,1.2622,NPC/G0_G1
3.4317,4.2375,0.46077,0.41381,0.16227,1.7492,3.3794,4.9509,2.3296,NPC/G0_G1
3.753,3.9496,-0.39437,0.72977,0.39754,1.9652,3.1354,5.0546,1.2682,NPC/G0_G1
3.3982,4.496,-0.48686,0.55881,0.43198,2.1292,4.8706,5.7108,1.663,NPC/G0_G1
3.3194,4.8146,-0.21505,0.62927,0.3941,2.9123,4.3995,5.1073,1.9614,NPC/G0_G1
3.6149,4.4559,0.11569,0.5719,0.040169,2.3545,3.3965,4.8753,1.4805,NPC/G0_G1
3.6548,4.2898,0.68008,0.45573,0.56188,2.7921,3.4596,4.9925,1.4618,NPC/G0_G1
3.5335,5.1627,-0.094563,0.69132,0.45803,2.259,3.6595,4.8663,1.1138,NPC/G0_G1
3.3913,4.4773,-0.2883,0.27693,0.36868,3.0031,4.0022,4.6838,1.7354,NPC/G0_G1
3.3339,4.4964,-0.097907,0.69146,0.17268,2.8518,3.7064,4.8318,1.572,NPC/G0_G1
3.7726,4.9523,0.031311,0.62663,0.12619,2.5334,3.4276,4.9174,1.5387,NPC/G0_G1
3.5727,4.1009,-0.030221,0.52792,0.19699,2.4044,2.9158,4.7206,1.1613,NPC/G0_G1
3.6472,4.2066,-0.21512,0.46486,0.34854,2.1501,3.2417,5.014,1.9688,NPC/G0_G1
3.19,4.5361,-0.56459,0.4925,0.30569,2.7267,4.4562,4.9913,1.4026,NPC/G0_G1
3.3249,4.4632,0.14194,0.57634,0.15485,2.3242,4.2069,5.1544,2.5403,NPC/G0_G1
3.3046,4.8331,0.074446,0.49412,0.1942,2.5198,3.9932,4.9883,1.7954,NPC/G0_G1
3.7462,5.2803,0.018269,1.0132,0.26845,3.5331,3.8827,5.1845,2.1159,NPC/G0_G1
3.501,4.0651,-0.28541,0.46827,0.45084,1.8044,3.1637,4.9609,1.8653,NPC/G0_G1
3.5909,4.4988,0.17953,0.49342,0.31259,1.8514,3.1404,5.0346,2.3813,NPC/G0_G1
3.4866,4.0765,-0.080567,0.55309,0.65391,2.6829,2.9629,4.6328,1.2227,NPC/G0_G1
3.7764,4.6238,-0.28544,0.52506,0.32485,2.5327,3.8853,4.9775,1.6607,NPC/G0_G1
3.6127,4.5246,0.26719,0.63114,0.17044,2.8651,3.2443,4.837,1.3944,NPC/G0_G1
3.6706,4.1465,0.23205,0.58411,0.3797,2.2616,3.0899,4.7982,1.5663,NPC/G0_G1
3.7836,4.1686,0.44135,0.56042,0.13388,1.879,3.5209,5.1562,1.8274,NPC/G0_G1
3.6888,4.5143,-0.18622,0.35136,0.1334,2.5875,3.2221,4.4376,0.48668,NPC/G0_G1
3.7658,4.296,-0.060713,0.49928,0.4238,2.4633,2.759,4.8052,1.3299,NPC/G0_G1
3.4561,4.3997,-0.409,0.50475,0.19263,2.4169,4.1429,4.9948,2.379,NPC/G0_G1
3.3793,4.3008,-0.15053,0.52668,0.47188,2.0298,3.1943,4.8186,0.94653,NPC/G0_G1
3.3539,3.9275,-0.066199,0.67993,0.17787,1.6757,3.1337,5.0608,1.3691,NPC/G0_G1
3.6191,4.4058,-0.3648,0.68152,0.44762,2.1869,3.9944,5.4791,2.6801,NPC/G0_G1
3.1694,3.9876,-0.16098,0.47796,0.37527,2.7054,3.2094,4.8888,1.9015,NPC/G0_G1
3.8706,5.0052,0.29415,0.96426,0.14685,2.0363,4.2489,5.3063,2.0594,NPC/G0_G1
3.6048,4.4752,0.23679,0.53574,0.1885,2.4606,3.3571,4.7694,1.0151,NPC/G0_G1
3.4279,4.3021,0.15471,0.52962,0.16997,1.9061,2.7507,4.5333,1.5773,NPC/G0_G1
3.7256,5.0163,-0.71974,1.1037,1.0056,3.5762,3.9415,5.3313,2.1804,NPC/G0_G1
3.5266,3.9858,0.27852,0.491,-0.0069877,3.0197,2.6775,4.701,1.1208,NPC/G0_G1
3.5697,4.9634,-0.40985,0.72975,0.58657,1.828,3.9618,5.1476,1.8111,NPC/G0_G1
3.8053,4.6342,0.14466,0.45739,0.29632,2.4078,2.8151,4.8303,1.0059,NPC/G0_G1
3.8778,4.9285,0.19041,0.93366,0.3391,3.3919,4.4033,5.4826,1.6877,NPC/G0_G1
3.4653,4.214,0.25681,0.6839,0.13457,2.1187,3.8557,5.0116,1.7679,NPC/G0_G1
3.2751,4.1687,0.10435,0.32745,0.083019,2.4118,2.5533,4.5991,1.4035,NPC/G0_G1
3.6675,3.8906,-0.17826,0.4944,0.40682,2.5963,2.6639,4.8263,1.4631,NPC/G0_G1
3.3608,4.9304,-0.13823,0.63649,0.5047,2.6337,3.2378,4.987,1.3642,NPC/G0_G1
3.3066,3.9554,-0.32052,0.51739,0.64108,2.8887,3.6992,5.1184,1.5381,NPC/G0_G1
3.3604,3.9722,0.18233,0.25787,0.16561,2.6275,2.9434,4.6793,1.3044,NPC/G0_G1
3.6032,5.2668,1.9232,0.73515,0.09575,2.8834,4.2233,5.0985,1.4264,NPC/G0_G1
3.0043,4.5455,0.089554,0.27471,0.13104,2.7922,3.2881,4.3023,0.82486,NPC/G0_G1
3.8648,4.8823,0.72136,1.1093,0.53355,3.6395,4.4599,5.2838,2.254,NPC/G0_G1
3.7742,4.4108,0.070995,0.37028,0.0038864,2.6802,3.5212,4.7759,0.66669,NPC/G0_G1
3.7175,4.5563,-0.30045,0.33561,0.6165,3.1751,4.1776,4.9196,1.1377,NPC/G0_G1
3.6654,3.4999,0.095785,0.15721,0.15315,1.8682,3.3254,4.3611,1.8608,NPC/G0_G1
3.8419,4.5165,0.10208,0.62328,0.45389,2.4695,3.456,4.9739,1.9556,NPC/G0_G1
3.3708,4.386,0.70152,0.68833,0.63465,2.8233,3.8949,5.1557,2.0548,NPC/G0_G1
3.6415,4.7765,0.10894,0.62479,0.11032,2.3878,3.3346,5.0061,1.6286,NPC/G0_G1
3.3737,4.3242,-0.069178,0.50015,0.30206,1.9368,3.2665,5.163,1.9287,NPC/G0_G1
3.6617,5.3052,0.048596,0.60917,0.6882,3.2962,5.3656,5.0682,2.0354,NPC/G0_G1
3.7137,4.2072,-0.2494,0.38102,0.40328,2.4121,3.2284,4.8921,1.1467,NPC/G0_G1
3.4177,4.2098,0.054328,0.55292,0.12601,2.5171,2.9652,4.6664,0.97153,NPC/G0_G1
3.6572,4.4368,-0.14517,0.60236,0.45518,2.3868,3.3469,5.0639,1.8929,NPC/G0_G1
3.786,4.9849,-0.048013,1.0021,0.46939,2.197,4.0741,5.4098,2.3181,NPC/G0_G1
3.3036,4.1274,0.26658,0.33665,0.2926,2.1938,2.42,4.6288,0.95456,NPC/G0_G1
3.4782,4.5447,-0.08198,0.57082,0.16041,1.946,3.7354,5.0549,2.2996,NPC/G0_G1
3.7045,5.3124,0.14008,0.74144,-0.038508,3.1924,4.5617,5.0117,1.6465,NPC/G0_G1
3.5712,4.7754,0.04403,0.63339,-0.09802,3.102,4.1036,4.7618,1.7506,NPC/G0_G1
3.6284,4.448,-0.048587,0.48491,0.40127,2.0227,3.1904,4.9958,1.7798,NPC/G0_G1
3.3411,4.2216,-0.05099,0.46093,0.28477,2.5515,2.735,4.6527,1.2712,NPC/G0_G1
3.342,4.1524,0.10418,0.49804,0.14749,2.5198,3.5512,4.6291,1.1586,NPC/G0_G1
3.7808,4.4008,0.1441,0.45397,0.6267,2.9737,3.6998,4.8586,1.3234,NPC/G0_G1
3.6318,5.4372,-0.20762,1.1471,0.90129,3.4363,4.7812,5.4449,1.8319,NPC/G0_G1
3.4638,4.3678,-0.041105,0.64239,0.49772,2.269,2.9648,4.8585,1.5788,NPC/G0_G1
3.2481,4.1283,-0.25679,0.45163,0.50632,2.1002,3.6219,5.0495,2.2014,NPC/G0_G1
3.7666,4.2781,-0.31008,0.37886,0.31503,2.4024,2.724,4.7538,1.0602,NPC/G0_G1
3.6979,4.1417,0.26389,0.49569,0.39339,2.1162,3.1428,4.8962,1.4227,NPC/G0_G1
3.4499,4.6308,-0.0070002,0.47757,0.17603,2.9048,4.6244,5.1315,2.306,NPC/G0_G1
3.2994,4.6252,0.0011742,0.64493,0.68722,2.8965,4.2797,5.2721,2.3233,NPC/G0_G1
3.5056,4.5048,-0.21755,0.26729,0.41501,2.208,3.6571,5.0358,2.6006,NPC/G0_G1
3.6755,3.8666,-0.30685,0.41484,0.15396,2.4794,2.7106,4.791,1.4131,NPC/G0_G1
3.2369,4.6186,0.14448,0.51848,0.3047,2.5004,3.3007,4.7888,1.7785,NPC/G0_G1
3.7576,5.2667,-0.58262,0.76089,0.93989,2.0297,4.5316,5.6812,2.523,NPC/G0_G1
3.5609,4.0965,0.0099912,0.40749,0.50482,1.7117,3.5604,4.7585,1.8574,NPC/G0_G1
3.4382,3.9643,-0.12562,0.45499,0.10443,2.5155,2.697,4.6467,0.97655,NPC/G0_G1
3.3009,4.3607,-0.20021,0.71133,0.24796,2.1618,3.5772,4.7829,1.657,NPC/G0_G1
3.793,4.2657,-0.39417,0.50848,0.58383,2.7538,3.3784,5.186,1.9389,NPC/G0_G1
3.5318,4.5683,0.20392,0.37244,0.32758,1.8407,3.0255,4.8898,1.2336,NPC/G0_G1
3.8128,5.3929,-0.13437,1.1161,0.75973,3.423,4.2294,5.239,2.2648,NPC/G0_G1
3.229,4.6506,0.12238,0.75003,0.24339,3.2403,4.3244,5.1423,2.417,NPC/G0_G1
3.2839,4.7577,0.52668,0.37344,0.13282,3.2787,4.3025,5.0164,1.5669,NPC/G0_G1
3.4916,4.582,0.31045,0.51857,0.0017629,3.0006,4.2581,5.1253,2.112,NPC/G0_G1
3.6518,4.2446,-0.22401,0.50915,0.16456,2.7509,3.6559,4.812,1.0075,NPC/G0_G1
3.7228,4.332,0.15524,0.51293,0.043438,1.806,3.3462,4.7317,1.3462,NPC/G0_G1
3.7726,5.0693,-0.057255,0.8263,0.10766,2.6839,3.7107,5.0277,1.0663,NPC/G0_G1
3.8123,5.5671,-0.87811,0.74847,0.56345,2.9564,5.6812,5.344,1.9244,NPC/G0_G1
3.5311,3.9608,-0.031836,0.47189,0.27835,2.4372,2.58,4.666,1.2315,NPC/G0_G1
3.1136,4.0033,-0.27305,0.55955,0.30771,2.3144,3.0455,4.9664,1.7607,NPC/G0_G1
3.6317,4.5607,0.27439,0.47464,-0.030041,2.1191,3.2352,4.7118,0.72905,NPC/G0_G1
3.6943,5.1601,0.15244,0.57869,0.032573,3.541,4.3573,4.9466,1.5474,NPC/G0_G1
3.3142,4.1627,0.070988,0.35166,-0.035319,2.271,2.8069,4.4269,-0.064845,NPC/G0_G1
3.8031,4.7455,0.29145,0.51422,0.32484,1.8754,4.0595,5.1389,2.035,NPC/G0_G1
