event,mfi,gate,OmiqFileIndex,genotype,feature
6582,0.73334,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6606,0.62413,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6631,0.50462,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6644,0.78804,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6659,0.68057,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6689,0.3219,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6726,0.85967,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6761,0.42813,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6788,0.55583,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6804,0.53289,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6837,0.59998,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6863,0.47907,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6895,0.80807,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6931,0.38504,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6950,0.62467,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6973,0.46565,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6990,0.62826,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
6998,0.88534,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7017,0.37676,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7035,0.85245,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7087,0.76373,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7120,0.74057,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7131,0.51226,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7153,0.35885,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7173,0.54228,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7189,0.87264,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7210,0.72869,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7231,0.43927,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7248,0.39978,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7268,0.40101,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7291,0.73915,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7307,0.98945,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7334,1.1931,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7355,1.0147,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7390,0.71092,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7411,0.87907,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7430,1.1011,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7442,0.94315,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7472,0.46633,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7491,0.85011,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7509,1.1461,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7539,0.65096,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7557,0.55512,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7571,0.41393,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7581,0.69002,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7600,0.70118,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7613,0.45759,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7624,0.64431,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7639,0.74012,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7661,0.58186,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7675,0.88096,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7699,0.89383,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7722,0.48957,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7763,0.48982,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7799,0.5041,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7823,0.64495,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7841,0.88027,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7866,0.44805,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7879,0.45843,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7891,0.42898,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7917,0.54632,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7948,0.53447,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
7999,0.80986,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8013,0.52337,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8035,0.86516,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8053,0.46309,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8080,0.63109,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8117,0.42227,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8138,0.88434,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8156,0.80479,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8174,0.60771,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8199,0.67543,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8215,0.72085,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8231,0.76572,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8249,0.75347,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8264,0.44014,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8285,0.89654,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8298,0.45759,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8336,0.65257,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8354,0.74385,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8385,1.1757,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8393,0.71644,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8423,0.66621,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8464,0.39516,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8499,1.3362,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8525,1.0567,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8541,0.4531,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8565,0.87828,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8584,0.65588,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8603,0.65904,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8626,0.71015,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8658,1.0071,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8680,0.82149,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8692,0.56046,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8725,0.45591,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8750,0.80357,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8767,0.46085,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8773,0.65879,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8783,0.71015,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8804,0.62686,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8821,0.42757,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8840,0.60156,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8853,0.82206,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8867,0.60088,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8890,0.69804,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8908,0.82443,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8933,0.62662,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8941,0.48474,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8975,0.72346,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
8999,0.96284,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9040,0.46407,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9055,0.60916,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9077,0.86153,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9104,0.64176,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9120,0.52054,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9129,0.88434,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9157,0.42188,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9173,0.46688,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9197,0.94398,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9217,0.88823,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9255,0.50168,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9306,0.70638,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9335,0.58179,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9360,0.66164,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9382,0.54151,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9401,0.9316,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9425,0.80601,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9439,0.42978,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9449,0.669,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9460,0.40037,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9488,0.42944,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9531,0.72242,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9549,0.5999,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9571,0.46236,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9592,0.65273,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9617,0.35181,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9630,0.49219,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9641,0.57395,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9659,0.80864,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9690,0.45036,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9716,0.81836,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9731,2.1048,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9748,0.56793,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9767,0.87254,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9796,0.78031,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9821,0.52027,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9835,0.72242,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9849,0.90854,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9877,0.62686,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9900,0.53131,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9936,0.52852,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9954,0.96809,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9968,0.83438,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
9995,0.55683,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10009,0.75079,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10026,0.60353,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10040,0.76799,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10056,0.70365,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10079,0.55371,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10098,0.60255,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10127,0.59262,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10147,0.96211,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10168,0.40569,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10193,0.74918,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10216,0.72476,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10228,0.55768,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10244,1.0096,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10259,0.42452,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10283,0.53419,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10310,0.57082,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10321,0.81959,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10328,0.88424,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10348,0.44387,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10364,0.77967,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10391,0.46688,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10415,0.77774,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10431,0.80058,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10442,0.54151,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10451,0.43973,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10468,0.37838,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10484,0.99019,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10514,0.99734,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10526,0.57206,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10538,0.46559,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10568,0.52101,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10586,0.45447,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10602,0.41975,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10634,0.62576,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10650,0.79825,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10662,0.93623,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10680,0.4777,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10705,0.70706,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10717,0.79388,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10736,0.31557,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10753,0.89434,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10767,0.47851,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10793,0.62179,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10804,0.67866,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10832,0.46431,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10856,0.58503,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10879,0.6049,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10923,0.68977,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10941,0.80263,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10955,0.41847,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
10982,0.92606,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11003,0.40284,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11014,0.78961,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11051,0.5346,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11083,0.48177,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11105,0.69855,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11120,0.39893,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11144,0.96777,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11165,0.53426,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11182,0.52519,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11205,0.46133,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11234,0.53971,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11245,0.49065,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11262,0.50843,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11283,0.6204,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11295,0.44634,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11311,0.7336,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11325,0.66376,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11345,0.58941,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11365,0.32431,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11399,0.7532,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11427,0.45066,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11455,0.53619,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11471,0.40651,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11487,0.96567,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11500,0.49366,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11520,0.52047,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11541,0.58208,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11568,0.38763,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11594,0.53474,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11612,0.78325,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11635,0.71825,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11651,0.57082,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11675,0.4136,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11698,0.89444,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11724,0.60498,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11741,0.7698,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11757,0.45262,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11773,0.63502,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11800,0.56268,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11827,0.76364,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11845,0.34224,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11875,0.37676,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11902,0.85722,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11922,0.69812,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11944,0.45357,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11962,0.56139,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
11980,0.72764,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
12013,0.72424,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
12028,0.8076,H3,CPI_ipsc_KO DMSO H3+Me1_057.fcs,KMT2D10.4,H3K4me1
